-13.691145985767662,287.9,0.2,0.0
-13.691145985767662,287.7,0.30000000000000004,0.04000000000000001
-13.731145985767625,287.4,0.4,0.0
-13.731145985767625,287.0,0.5,0.04000000000000001
-13.771145985767589,286.5,0.6,0.0
-13.771145985767589,285.9,0.7,0.04000000000000001
-13.811145985767553,285.2,0.7999999999999999,0.0
-13.811145985767553,284.4,0.8999999999999999,0.04000000000000001
-13.851145985767516,283.5,0.9999999999999999,0.0
-13.851145985767516,282.5,1.0999999999999999,0.04000000000000001
-13.89114598576748,281.4,1.2,0.0
-13.89114598576748,280.2,1.3,0.04000000000000001
-13.931145985767444,278.9,1.4000000000000001,0.0
-13.931145985767444,277.5,1.5000000000000002,0.04000000000000001
-13.971145985767407,276.0,1.6000000000000003,0.0
-13.971145985767407,274.4,1.7000000000000004,0.04000000000000001
-14.01114598576737,272.7,1.6000000000000005,0.0
-14.01114598576737,271.09999999999997,1.5001218345961815,0.03302010065949981
-14.044166086426912,269.59987816540377,1.4006090245442167,-0.020931194089325256
-14.023234892337541,268.19926914085954,1.301704645470562,-0.0018368867428559428
-14.021398005594733,266.89756449538896,1.2036510317222482,0.010328493065130978
-14.03172649865985,265.6939134636667,1.1066894811198067,-0.0644011424682551
-13.967325356191623,264.5872239825469,1.0110599609730455,-0.06598348063180695
-13.901341875559865,263.57616402157385,0.9170008157178463,-0.07436785975174048
-13.826974015808105,262.659163205856,0.8247484765301825,-0.08949533091514031
-13.737478684892949,261.8344147293258,0.7345371732711518,-0.11129872979012978
-13.62617995510277,261.0998775560546,0.64659864911397,-0.13970275845526353
-13.486477196647456,260.4532789069406,0.5611618782006125,-0.1746240771384459
-13.31185311950901,259.89211702874,0.6611618782006125,-0.1346240771384459
-13.177229042370527,259.2309551505394,0.7611618782006124,-0.0946240771384459
-13.082604965232122,258.4697932723388,0.8611618782006124,-0.05462407713844589
-13.02798088809368,257.6086313941382,0.9611618782006124,-0.014624077138445879
-13.013356810955202,256.6474695159376,1.0611618782006125,0.02537592286155413
-13.0387327338168,255.58630763773698,1.1611618782006126,-0.014624077138445879
-13.024108656678322,254.42514575953635,1.2611618782006127,0.02537592286155413
-13.049484579539921,253.16398388133575,1.3611618782006127,-0.014624077138445879
-13.034860502401443,251.80282200313513,1.2757251072872553,-0.04954539582162827
-12.985315106579833,250.52709689584788,1.1902883363738979,-0.08446671450481066
-12.900848392074977,249.33680855947398,1.1048515654605404,-0.11938803318799306
-12.781460358886989,248.23195699401344,1.019414794547183,-0.15430935187117545
-12.627151007015868,247.21254219946627,0.9314762703900014,-0.1827133805363092
-12.444437626479612,246.28106592907625,0.8412649671309707,-0.20451677941129867
